Index,0.00–0.02,0.02–0.04,0.04–0.06,0.06–0.10,0.10–0.20,0.20–0.40,0.40–0.50
9215,46365571.0,,,,,50642514.0,
9216,46366023.0,,,,,50654400.0,
9217,46370293.0,,,,,50654805.0,
9218,46383995.0,,,,,50660898.0,
9219,46384437.0,,,,,50663124.0,
9220,46385285.0,,,,,50663255.0,
9221,46387915.0,,,,,50663371.0,
9222,46389265.0,,,,,50676147.0,
9223,46392525.0,,,,,50682257.0,
9224,46392881.0,,,,,50688014.0,
9225,46393428.0,,,,,50689164.0,
9226,46394639.0,,,,,50690446.0,
9227,46394920.0,,,,,50697019.0,
9228,46395289.0,,,,,50699305.0,
9229,46406275.0,,,,,50706403.0,
9230,46406580.0,,,,,50709076.0,
9231,46407674.0,,,,,50710691.0,
9232,46409746.0,,,,,50711317.0,
9233,46410162.0,,,,,50711402.0,
9234,46410968.0,,,,,50711902.0,
9235,46410994.0,,,,,50715685.0,
9236,46412535.0,,,,,50717288.0,
9237,46414963.0,,,,,50740289.0,
9238,46416151.0,,,,,50741731.0,
9239,46417073.0,,,,,50744999.0,
9240,46419286.0,,,,,50746651.0,
9241,46427511.0,,,,,50754098.0,
9242,46434257.0,,,,,50756374.0,
9243,46434318.0,,,,,50770782.0,
9244,46434502.0,,,,,50777026.0,
9245,46434928.0,,,,,50782102.0,
9246,46438263.0,,,,,50789218.0,
9247,46438912.0,,,,,50809164.0,
9248,46444393.0,,,,,50812718.0,
9249,46444945.0,,,,,50823305.0,
9250,46446986.0,,,,,50823651.0,
9251,46450515.0,,,,,50826346.0,
9252,46487554.0,,,,,50830662.0,
9253,46492643.0,,,,,50848737.0,
9254,46495483.0,,,,,50853887.0,
9255,46495531.0,,,,,50864670.0,
9256,46498414.0,,,,,50883687.0,
9257,46504797.0,,,,,50889988.0,
9258,46505515.0,,,,,50895335.0,
9259,46505805.0,,,,,50899252.0,
9260,46505819.0,,,,,50951680.0,
9261,46506440.0,,,,,50957837.0,
9262,46506570.0,,,,,50975497.0,
9263,46510462.0,,,,,50979238.0,
9264,46513998.0,,,,,51009796.0,
9265,46533133.0,,,,,51012964.0,
9266,46535456.0,,,,,51013319.0,
9267,46538209.0,,,,,51024233.0,
9268,46546020.0,,,,,51027480.0,
9269,46548116.0,,,,,51037837.0,
9270,46556606.0,,,,,51065677.0,
9271,46558305.0,,,,,51067862.0,
9272,46559631.0,,,,,51068840.0,
9273,46561688.0,,,,,51087862.0,
9274,46563525.0,,,,,51088245.0,
9275,46564381.0,,,,,51129093.0,
9276,46565729.0,,,,,51156432.0,
9277,46572514.0,,,,,51167169.0,
9278,46572554.0,,,,,51167318.0,
9279,46573682.0,,,,,51168994.0,
9280,46580887.0,,,,,51199343.0,
9281,46584688.0,,,,,51210063.0,
9282,46588493.0,,,,,51219987.0,
9283,46594557.0,,,,,51233412.0,
9284,46595402.0,,,,,51236892.0,
9285,46596182.0,,,,,51236973.0,
9286,46597094.0,,,,,51237876.0,
9287,46603867.0,,,,,51247928.0,
9288,46604195.0,,,,,51255111.0,
9289,46609123.0,,,,,51255210.0,
9290,46614052.0,,,,,51261895.0,
9291,46615265.0,,,,,51262076.0,
9292,46630471.0,,,,,51263242.0,
9293,46630708.0,,,,,51263786.0,
9294,46632216.0,,,,,51264757.0,
9295,46632803.0,,,,,51270980.0,
9296,46636033.0,,,,,51275465.0,
9297,46640760.0,,,,,51278831.0,
9298,46641667.0,,,,,51293357.0,
9299,46642603.0,,,,,51293993.0,
9300,46647751.0,,,,,51295454.0,
9301,46654390.0,,,,,51299884.0,
9302,46660388.0,,,,,51307782.0,
9303,46660391.0,,,,,51316850.0,
9304,46664448.0,,,,,51318101.0,
9305,46668371.0,,,,,51318351.0,
9306,46669215.0,,,,,51319121.0,
9307,46669420.0,,,,,51320768.0,
9308,46671337.0,,,,,51328785.0,
9309,46675616.0,,,,,51337996.0,
9310,46677825.0,,,,,51341639.0,
9311,46680565.0,,,,,51353834.0,
9312,46682614.0,,,,,51355272.0,
9313,46683928.0,,,,,51358730.0,
9314,46685775.0,,,,,51361284.0,
9315,46693196.0,,,,,51364690.0,
9316,46693634.0,,,,,51367978.0,
9317,46695252.0,,,,,51373489.0,
9318,46699217.0,,,,,51386116.0,
9319,46699655.0,,,,,51386478.0,
9320,46700123.0,,,,,51392774.0,
9321,46704556.0,,,,,51394015.0,
9322,46710312.0,,,,,51407111.0,
9323,46710682.0,,,,,51408034.0,
9324,46711740.0,,,,,51414333.0,
9325,46723067.0,,,,,51433681.0,
9326,46725387.0,,,,,51438616.0,
9327,46725464.0,,,,,51438649.0,
9328,46735316.0,,,,,51458160.0,
9329,46741025.0,,,,,51462035.0,
9330,46741348.0,,,,,51462357.0,
9331,46741413.0,,,,,51476603.0,
9332,46742274.0,,,,,51511043.0,
9333,46752020.0,,,,,51514621.0,
9334,46752738.0,,,,,51523115.0,
9335,46757446.0,,,,,51527356.0,
9336,46759303.0,,,,,51535828.0,
9337,46760702.0,,,,,51551395.0,
9338,46764758.0,,,,,51558452.0,
9339,46765028.0,,,,,51558691.0,
9340,46771835.0,,,,,51576180.0,
9341,46776772.0,,,,,51581247.0,
9342,46777779.0,,,,,51591938.0,
9343,46778448.0,,,,,51598314.0,
9344,46779792.0,,,,,51600257.0,
9345,46782375.0,,,,,51601772.0,
9346,46785104.0,,,,,51608348.0,
9347,46790216.0,,,,,51611549.0,
9348,46791936.0,,,,,51616889.0,
9349,46797030.0,,,,,51617949.0,
9350,46798806.0,,,,,51620857.0,
9351,46803414.0,,,,,51626534.0,
9352,46817353.0,,,,,51631048.0,
9353,46823579.0,,,,,51631183.0,
9354,46828865.0,,,,,51631904.0,
9355,46829066.0,,,,,51632563.0,
9356,46830201.0,,,,,51633501.0,
9357,46832417.0,,,,,51633964.0,
9358,46833910.0,,,,,51638043.0,
9359,46834233.0,,,,,51643129.0,
9360,46835057.0,,,,,51649730.0,
9361,46835329.0,,,,,51649948.0,
9362,46836647.0,,,,,51655914.0,
9363,46838954.0,,,,,51655915.0,
9364,46842207.0,,,,,51663488.0,
9365,46842415.0,,,,,51663714.0,
9366,46849094.0,,,,,51664997.0,
9367,46852794.0,,,,,51665309.0,
9368,46853629.0,,,,,51667548.0,
9369,46854053.0,,,,,51672983.0,
9370,46868068.0,,,,,51675407.0,
9371,46868264.0,,,,,51677970.0,
9372,46869373.0,,,,,51690633.0,
9373,46871977.0,,,,,51691885.0,
9374,46872245.0,,,,,51707604.0,
9375,46877076.0,,,,,51715575.0,
9376,46880882.0,,,,,51716438.0,
9377,46888650.0,,,,,51721225.0,
9378,46889617.0,,,,,51721546.0,
9379,46889855.0,,,,,51734325.0,
9380,46897020.0,,,,,51737601.0,
9381,46897508.0,,,,,51741616.0,
9382,46901154.0,,,,,51747268.0,
9383,46903678.0,,,,,51751206.0,
9384,46910403.0,,,,,51754137.0,
9385,46911709.0,,,,,51755265.0,
9386,46912514.0,,,,,51756514.0,
9387,46916249.0,,,,,51758074.0,
9388,46916860.0,,,,,51761284.0,
9389,46918334.0,,,,,51769604.0,
9390,46924524.0,,,,,51770668.0,
9391,46925544.0,,,,,51775840.0,
9392,46928185.0,,,,,51779225.0,
9393,46931577.0,,,,,51781329.0,
9394,46933977.0,,,,,51793037.0,
9395,46937893.0,,,,,51796682.0,
9396,46941299.0,,,,,51801046.0,
9397,46941948.0,,,,,51802678.0,
9398,46943698.0,,,,,51804134.0,
9399,46944748.0,,,,,51811902.0,
9400,46946883.0,,,,,51829213.0,
9401,46952609.0,,,,,51829531.0,
9402,46958153.0,,,,,51840317.0,
9403,46960016.0,,,,,51840634.0,
9404,46960026.0,,,,,51848072.0,
9405,46960383.0,,,,,51851473.0,
9406,46960654.0,,,,,51853915.0,
9407,46961458.0,,,,,51865183.0,
9408,46962653.0,,,,,51869126.0,
9409,46965248.0,,,,,51874769.0,
9410,46970014.0,,,,,51877959.0,
9411,46970344.0,,,,,51878763.0,
9412,46974000.0,,,,,51884594.0,
9413,46977921.0,,,,,51886679.0,
9414,46978871.0,,,,,51887837.0,
9415,46979889.0,,,,,51888122.0,
9416,46981991.0,,,,,51891748.0,
9417,46982957.0,,,,,51891995.0,
9418,46989525.0,,,,,51895593.0,
9419,46999775.0,,,,,51899364.0,
9420,47000046.0,,,,,51901689.0,
9421,47001512.0,,,,,51903155.0,
9422,47003377.0,,,,,51909627.0,
9423,47009094.0,,,,,51911782.0,
9424,47009193.0,,,,,51918171.0,
9425,47014697.0,,,,,51922071.0,
9426,47020421.0,,,,,51922638.0,
9427,47022252.0,,,,,51924075.0,
9428,47022300.0,,,,,51927911.0,
9429,47030820.0,,,,,51930954.0,
9430,47030875.0,,,,,51932381.0,
9431,47038647.0,,,,,51932713.0,
9432,47039544.0,,,,,51939276.0,
9433,47044556.0,,,,,51944661.0,
9434,47046066.0,,,,,51948169.0,
9435,47046855.0,,,,,51949510.0,
9436,47048237.0,,,,,51958018.0,
9437,47049316.0,,,,,51958732.0,
9438,47050980.0,,,,,51959331.0,
9439,47052053.0,,,,,51966391.0,
9440,47054181.0,,,,,51977237.0,
9441,47054186.0,,,,,51983016.0,
9442,47060558.0,,,,,51992764.0,
9443,47068071.0,,,,,51993574.0,
9444,47086587.0,,,,,52016295.0,
9445,47087956.0,,,,,52019450.0,
9446,47096691.0,,,,,52025002.0,
9447,47100083.0,,,,,52027571.0,
9448,47100184.0,,,,,52028556.0,
9449,47102726.0,,,,,52037947.0,
9450,47108733.0,,,,,52057446.0,
9451,47121825.0,,,,,52059082.0,
9452,47130792.0,,,,,52063311.0,
9453,47135006.0,,,,,52065876.0,
9454,47138330.0,,,,,52067793.0,
9455,47138561.0,,,,,52068141.0,
9456,47138880.0,,,,,52071852.0,
9457,47141735.0,,,,,52088254.0,
9458,47144812.0,,,,,52088854.0,
9459,47150734.0,,,,,52089157.0,
9460,47165426.0,,,,,52095390.0,
9461,47167351.0,,,,,52103507.0,
9462,47169120.0,,,,,52104352.0,
9463,47170575.0,,,,,52105972.0,
9464,47170585.0,,,,,52108465.0,
9465,47172121.0,,,,,52112016.0,
9466,47172306.0,,,,,52114933.0,
9467,47178477.0,,,,,52119755.0,
9468,47179389.0,,,,,52127087.0,
9469,47179826.0,,,,,52137096.0,
9470,47183390.0,,,,,52137223.0,
9471,47185092.0,,,,,52148029.0,
9472,47195146.0,,,,,52167836.0,
9473,47197912.0,,,,,52169493.0,
9474,47199980.0,,,,,52170479.0,
9475,47201550.0,,,,,52170865.0,
9476,47211335.0,,,,,52171586.0,
9477,47214259.0,,,,,52172294.0,
9478,47241173.0,,,,,52172404.0,
9479,47241446.0,,,,,52172614.0,
9480,47241503.0,,,,,52173143.0,
9481,47241618.0,,,,,52175607.0,
9482,47244417.0,,,,,52176560.0,
9483,47244841.0,,,,,52186784.0,
9484,47251888.0,,,,,52197551.0,
9485,47265598.0,,,,,52213053.0,
9486,47265918.0,,,,,52218976.0,
9487,47268030.0,,,,,52220643.0,
9488,47273431.0,,,,,52222876.0,
9489,47277026.0,,,,,52227845.0,
9490,47278287.0,,,,,52236611.0,
9491,47286471.0,,,,,52260489.0,
9492,47293431.0,,,,,52268995.0,
9493,47293530.0,,,,,52273136.0,
9494,47295806.0,,,,,52275163.0,
9495,47301263.0,,,,,52276452.0,
9496,47301376.0,,,,,52278258.0,
9497,47306459.0,,,,,52288724.0,
9498,47331478.0,,,,,52289243.0,
9499,47332865.0,,,,,52289363.0,
9500,47336119.0,,,,,52296849.0,
9501,47343059.0,,,,,52297394.0,
9502,47346298.0,,,,,52298091.0,
9503,47360854.0,,,,,52298514.0,
9504,47370837.0,,,,,52300359.0,
9505,47376894.0,,,,,52304108.0,
9506,47379198.0,,,,,52309657.0,
9507,47383703.0,,,,,52310039.0,
9508,47384116.0,,,,,52315311.0,
9509,47385054.0,,,,,52324214.0,
9510,47390580.0,,,,,52332292.0,
9511,47395869.0,,,,,52334577.0,
9512,47396546.0,,,,,52341854.0,
9513,47397786.0,,,,,52349892.0,
9514,47408234.0,,,,,52350534.0,
9515,47410343.0,,,,,52353308.0,
9516,47410890.0,,,,,52356716.0,
9517,47411943.0,,,,,52358029.0,
9518,47413577.0,,,,,52364760.0,
9519,47417488.0,,,,,52365120.0,
9520,47418725.0,,,,,52365467.0,
9521,47418815.0,,,,,52366310.0,
9522,47419369.0,,,,,52367900.0,
9523,47424304.0,,,,,52369090.0,
9524,47426309.0,,,,,52370044.0,
9525,47433356.0,,,,,52378124.0,
9526,47433564.0,,,,,52381158.0,
9527,47434394.0,,,,,52382784.0,
9528,47435222.0,,,,,52384462.0,
9529,47437990.0,,,,,52385335.0,
9530,47439146.0,,,,,52392390.0,
9531,47442345.0,,,,,52395038.0,
9532,47445524.0,,,,,52396402.0,
9533,47447445.0,,,,,52402961.0,
9534,47471445.0,,,,,52403556.0,
9535,47473162.0,,,,,52405845.0,
9536,47484096.0,,,,,52407781.0,
9537,47491628.0,,,,,52413734.0,
9538,47503434.0,,,,,52413948.0,
9539,47504542.0,,,,,52415871.0,
9540,47518207.0,,,,,52417890.0,
9541,47518629.0,,,,,52418987.0,
9542,47521935.0,,,,,52420612.0,
9543,47523429.0,,,,,52422016.0,
9544,47524665.0,,,,,52423829.0,
9545,47525078.0,,,,,52427134.0,
9546,47526032.0,,,,,52429294.0,
9547,47526401.0,,,,,52437475.0,
9548,47535261.0,,,,,52440028.0,
9549,47540371.0,,,,,52440119.0,
9550,47560318.0,,,,,52445989.0,
9551,47562694.0,,,,,52451545.0,
9552,47564823.0,,,,,52452191.0,
9553,47564887.0,,,,,52464353.0,
9554,47571328.0,,,,,52474778.0,
9555,47606256.0,,,,,52478817.0,
9556,47612375.0,,,,,52489205.0,
9557,47615175.0,,,,,52492074.0,
9558,47616774.0,,,,,52494089.0,
9559,47617465.0,,,,,52495551.0,
9560,47622364.0,,,,,52496001.0,
9561,47630074.0,,,,,52497837.0,
9562,47638062.0,,,,,52502006.0,
9563,47647260.0,,,,,52502804.0,
9564,47649876.0,,,,,52507506.0,
9565,47652061.0,,,,,52511797.0,
9566,47656436.0,,,,,52514473.0,
9567,47666231.0,,,,,52515941.0,
9568,47679912.0,,,,,52516493.0,
9569,47680753.0,,,,,52525657.0,
9570,47689880.0,,,,,52528106.0,
9571,47696649.0,,,,,52528220.0,
9572,47702821.0,,,,,52529227.0,
9573,47711741.0,,,,,52542098.0,
9574,47717617.0,,,,,52553882.0,
9575,47717982.0,,,,,52555977.0,
9576,47719934.0,,,,,52556084.0,
9577,47723284.0,,,,,52556423.0,
9578,47735265.0,,,,,52556562.0,
9579,47744901.0,,,,,52557187.0,
9580,47747067.0,,,,,52558099.0,
9581,47747834.0,,,,,52559528.0,
9582,47759855.0,,,,,52560784.0,
9583,47763473.0,,,,,52561372.0,
9584,47766337.0,,,,,52561702.0,
9585,47767337.0,,,,,52562316.0,
9586,47773756.0,,,,,52564499.0,
9587,47778358.0,,,,,52565526.0,
9588,47781289.0,,,,,52567728.0,
9589,47782524.0,,,,,52578414.0,
9590,47782882.0,,,,,52580515.0,
9591,47792004.0,,,,,52581406.0,
9592,47798473.0,,,,,52581515.0,
9593,47803775.0,,,,,52590227.0,
9594,47805374.0,,,,,52596389.0,
9595,47820093.0,,,,,52596408.0,
9596,47829022.0,,,,,52597175.0,
9597,47831550.0,,,,,52611540.0,
9598,47836770.0,,,,,52611872.0,
9599,47838020.0,,,,,52621288.0,
9600,47851180.0,,,,,52622783.0,
9601,47853205.0,,,,,52623917.0,
9602,47856728.0,,,,,52624397.0,
9603,47863774.0,,,,,52625127.0,
9604,47865924.0,,,,,52627481.0,
9605,47882020.0,,,,,52628804.0,
9606,47895696.0,,,,,52634226.0,
9607,47926719.0,,,,,52636755.0,
9608,47927087.0,,,,,52643768.0,
9609,47937257.0,,,,,52644177.0,
9610,47942809.0,,,,,52645534.0,
9611,47948415.0,,,,,52648368.0,
9612,47949947.0,,,,,52656535.0,
9613,47952199.0,,,,,52663872.0,
9614,47956881.0,,,,,52668126.0,
9615,47960540.0,,,,,52673296.0,
9616,47963571.0,,,,,52674615.0,
9617,47964117.0,,,,,52680160.0,
9618,47966991.0,,,,,52682486.0,
9619,47975116.0,,,,,52686403.0,
9620,47980324.0,,,,,52687727.0,
9621,47981618.0,,,,,52688306.0,
9622,47987503.0,,,,,52688451.0,
9623,47988624.0,,,,,52690458.0,
9624,47988701.0,,,,,52693614.0,
9625,47989527.0,,,,,52698179.0,
9626,47992946.0,,,,,52700212.0,
9627,47993671.0,,,,,52700529.0,
9628,47999997.0,,,,,52703603.0,
9629,48001958.0,,,,,52705330.0,
9630,48005509.0,,,,,52710392.0,
9631,48005950.0,,,,,52711324.0,
9632,48008146.0,,,,,52713522.0,
9633,48009343.0,,,,,52714706.0,
9634,48010188.0,,,,,52714963.0,
9635,48011574.0,,,,,52715154.0,
9636,48011602.0,,,,,52715302.0,
9637,48032521.0,,,,,52716017.0,
9638,48033809.0,,,,,52721095.0,
9639,48038274.0,,,,,52722871.0,
9640,48039474.0,,,,,52724387.0,
9641,48040471.0,,,,,52728945.0,
9642,48040911.0,,,,,52730530.0,
9643,48050814.0,,,,,52731178.0,
9644,48051228.0,,,,,52738571.0,
9645,48054668.0,,,,,52739292.0,
9646,48055579.0,,,,,52739524.0,
9647,48067055.0,,,,,52742498.0,
9648,48067866.0,,,,,52745825.0,
9649,48074343.0,,,,,52746724.0,
9650,48076596.0,,,,,52746850.0,
9651,48077553.0,,,,,52756548.0,
9652,48078374.0,,,,,52757842.0,
9653,48087459.0,,,,,52762418.0,
9654,48094964.0,,,,,52762509.0,
9655,48103004.0,,,,,52763331.0,
9656,48110138.0,,,,,52764678.0,
9657,48120229.0,,,,,52765349.0,
9658,48120470.0,,,,,52767434.0,
9659,48121370.0,,,,,52768296.0,
9660,48123329.0,,,,,52768563.0,
9661,48124034.0,,,,,52769455.0,
9662,48124039.0,,,,,52769903.0,
9663,48129200.0,,,,,52771171.0,
9664,48131394.0,,,,,52772741.0,
9665,48131464.0,,,,,52774479.0,
9666,48131567.0,,,,,52774601.0,
9667,48135193.0,,,,,52774903.0,
9668,48136553.0,,,,,52775528.0,
9669,48137362.0,,,,,52776739.0,
9670,48138971.0,,,,,52776841.0,
9671,48140744.0,,,,,52777357.0,
9672,48141641.0,,,,,52777949.0,
9673,48142473.0,,,,,52778961.0,
9674,48147865.0,,,,,52779082.0,
9675,48149053.0,,,,,52780193.0,
9676,48150583.0,,,,,52781264.0,
9677,48153552.0,,,,,52782438.0,
9678,48154485.0,,,,,52782691.0,
9679,48157380.0,,,,,52784478.0,
9680,48159102.0,,,,,52784612.0,
9681,48160178.0,,,,,52786406.0,
9682,48160944.0,,,,,52786788.0,
9683,48164401.0,,,,,52788013.0,
9684,48164497.0,,,,,52795655.0,
9685,48164503.0,,,,,52795949.0,
9686,48164755.0,,,,,52804492.0,
9687,48176412.0,,,,,52805660.0,
9688,48179401.0,,,,,52812824.0,
9689,48181281.0,,,,,52812911.0,
9690,48181801.0,,,,,52814015.0,
9691,48185845.0,,,,,52815780.0,
9692,48189639.0,,,,,52817038.0,
9693,48190048.0,,,,,52820317.0,
9694,48192504.0,,,,,52820330.0,
9695,48193728.0,,,,,52821600.0,
9696,48197610.0,,,,,52822642.0,
9697,48198433.0,,,,,52823374.0,
9698,48199255.0,,,,,52823395.0,
9699,48200814.0,,,,,52827268.0,
9700,48201194.0,,,,,52827293.0,
9701,48203921.0,,,,,52834988.0,
9702,48205660.0,,,,,52836074.0,
9703,48207119.0,,,,,52864233.0,
9704,48207553.0,,,,,52872215.0,
9705,48208275.0,,,,,52873099.0,
9706,48211789.0,,,,,52875123.0,
9707,48214848.0,,,,,52883857.0,
9708,48219020.0,,,,,52884386.0,
9709,48225091.0,,,,,52895143.0,
9710,48226203.0,,,,,52901415.0,
9711,48229956.0,,,,,52903919.0,
9712,48230036.0,,,,,52903957.0,
9713,48232890.0,,,,,52905586.0,
9714,48235458.0,,,,,52906317.0,
9715,48237494.0,,,,,52908655.0,
9716,48237866.0,,,,,52923868.0,
9717,48244067.0,,,,,52925303.0,
9718,48244278.0,,,,,52931148.0,
9719,48249307.0,,,,,52967491.0,
9720,48249655.0,,,,,52968867.0,
9721,48249656.0,,,,,52976536.0,
9722,48250152.0,,,,,52978194.0,
9723,48250304.0,,,,,52985789.0,
9724,48251899.0,,,,,52990849.0,
9725,48252858.0,,,,,53004638.0,
9726,48255062.0,,,,,53013595.0,
9727,48259130.0,,,,,53019293.0,
9728,48270149.0,,,,,53029021.0,
9729,48270799.0,,,,,53032161.0,
9730,48273133.0,,,,,53033915.0,
9731,48277237.0,,,,,53043792.0,
9732,48278300.0,,,,,53045630.0,
9733,48285412.0,,,,,53049022.0,
9734,48292017.0,,,,,53055836.0,
9735,48309873.0,,,,,53059280.0,
9736,48315213.0,,,,,53060259.0,
9737,48318641.0,,,,,53077908.0,
9738,48327373.0,,,,,53093074.0,
9739,48334471.0,,,,,53131377.0,
9740,48338188.0,,,,,53167472.0,
9741,48341770.0,,,,,53175673.0,
9742,48353712.0,,,,,53176751.0,
9743,48358558.0,,,,,53192905.0,
9744,48367626.0,,,,,53194196.0,
9745,48370790.0,,,,,53196113.0,
9746,48374186.0,,,,,53211040.0,
9747,48385532.0,,,,,53219079.0,
9748,48385950.0,,,,,53219961.0,
9749,48390539.0,,,,,53222217.0,
9750,48393107.0,,,,,53222347.0,
9751,48397885.0,,,,,53222865.0,
9752,48398971.0,,,,,53223171.0,
9753,48403775.0,,,,,53223829.0,
9754,48407642.0,,,,,53225008.0,
9755,48408744.0,,,,,53239042.0,
9756,48413830.0,,,,,53239318.0,
9757,48418448.0,,,,,53240430.0,
9758,48418610.0,,,,,53240472.0,
9759,48422010.0,,,,,53244727.0,
9760,48422058.0,,,,,53247197.0,
9761,48431511.0,,,,,53249101.0,
9762,48434297.0,,,,,53257509.0,
9763,48440119.0,,,,,53257755.0,
9764,48441255.0,,,,,53258030.0,
9765,48441281.0,,,,,53259964.0,
9766,48443036.0,,,,,53260486.0,
9767,48445641.0,,,,,53262003.0,
9768,48448840.0,,,,,53262327.0,
9769,48451646.0,,,,,53264919.0,
9770,48453318.0,,,,,53267593.0,
9771,48456625.0,,,,,53270624.0,
9772,48459047.0,,,,,53272441.0,
9773,48461489.0,,,,,53278398.0,
9774,48465506.0,,,,,53281589.0,
9775,48472971.0,,,,,53285374.0,
9776,48485472.0,,,,,53287957.0,
9777,48491383.0,,,,,53287985.0,
9778,48499693.0,,,,,53288422.0,
9779,48502361.0,,,,,53290058.0,
9780,48503306.0,,,,,53291370.0,
9781,48505029.0,,,,,53292075.0,
9782,48505340.0,,,,,53292214.0,
9783,48506991.0,,,,,53293753.0,
9784,48509351.0,,,,,53302416.0,
9785,48518195.0,,,,,53312768.0,
9786,48521353.0,,,,,53314106.0,
9787,48521357.0,,,,,53317873.0,
9788,48530225.0,,,,,53320904.0,
9789,48530493.0,,,,,53324933.0,
9790,48530732.0,,,,,53326825.0,
9791,48531473.0,,,,,53329942.0,
9792,48535251.0,,,,,53332137.0,
9793,48540151.0,,,,,53332756.0,
9794,48550562.0,,,,,53340366.0,
9795,48552256.0,,,,,53342055.0,
9796,48553873.0,,,,,53342641.0,
9797,48554336.0,,,,,53344262.0,
9798,48558305.0,,,,,53345202.0,
9799,48561881.0,,,,,53355127.0,
9800,48562152.0,,,,,53380907.0,
9801,48570071.0,,,,,53381383.0,
9802,48570095.0,,,,,53396897.0,
9803,48574051.0,,,,,53411926.0,
9804,48574973.0,,,,,53412148.0,
9805,48595944.0,,,,,53418753.0,
9806,48605080.0,,,,,53421031.0,
9807,48605347.0,,,,,53421451.0,
9808,48610187.0,,,,,53421598.0,
9809,48611340.0,,,,,53423914.0,
9810,48615867.0,,,,,53425217.0,
9811,48630753.0,,,,,53438513.0,
9812,48642591.0,,,,,53440194.0,
9813,48644767.0,,,,,53441316.0,
9814,48655954.0,,,,,53441684.0,
9815,48657778.0,,,,,53444645.0,
9816,48666451.0,,,,,53445165.0,
9817,48670093.0,,,,,53446228.0,
9818,48670363.0,,,,,53448151.0,
9819,48675541.0,,,,,53449137.0,
9820,48698563.0,,,,,53454024.0,
9821,48700601.0,,,,,53455333.0,
9822,48703112.0,,,,,53458805.0,
9823,48705483.0,,,,,53459075.0,
9824,48706026.0,,,,,53459797.0,
9825,48706697.0,,,,,53468750.0,
9826,48712918.0,,,,,53470583.0,
9827,48713433.0,,,,,53475256.0,
9828,48713722.0,,,,,53482244.0,
9829,48714429.0,,,,,53483532.0,
9830,48714553.0,,,,,53491566.0,
9831,48714603.0,,,,,53496874.0,
9832,48714989.0,,,,,53503198.0,
9833,48715139.0,,,,,53505542.0,
9834,48715305.0,,,,,53508766.0,
9835,48715801.0,,,,,53514380.0,
9836,48718985.0,,,,,53529535.0,
9837,48719037.0,,,,,53536911.0,
9838,48719218.0,,,,,53537298.0,
9839,48719262.0,,,,,53547450.0,
9840,48719516.0,,,,,53547857.0,
9841,48720547.0,,,,,53549256.0,
9842,48723931.0,,,,,53553187.0,
9843,48723978.0,,,,,53555183.0,
9844,48724120.0,,,,,53576546.0,
9845,48725155.0,,,,,53592333.0,
9846,48725685.0,,,,,53612272.0,
9847,48726430.0,,,,,53616777.0,
9848,48726783.0,,,,,53619811.0,
9849,48726996.0,,,,,53629060.0,
9850,48727277.0,,,,,53636343.0,
9851,48727400.0,,,,,53647872.0,
9852,48727980.0,,,,,53654928.0,
9853,48732211.0,,,,,53655431.0,
9854,48733751.0,,,,,53665603.0,
9855,48737852.0,,,,,53667330.0,
9856,48740691.0,,,,,53688721.0,
9857,48743848.0,,,,,53688870.0,
9858,48745496.0,,,,,53697322.0,
9859,48745620.0,,,,,53701125.0,
9860,48746421.0,,,,,53708625.0,
9861,48746683.0,,,,,53717186.0,
9862,48746709.0,,,,,53738000.0,
9863,48746734.0,,,,,53746552.0,
9864,48746955.0,,,,,53746962.0,
9865,48748266.0,,,,,53747323.0,
9866,48748297.0,,,,,53772986.0,
9867,48750500.0,,,,,53773368.0,
9868,48750739.0,,,,,53774242.0,
9869,48757186.0,,,,,53778515.0,
9870,48757460.0,,,,,53778977.0,
9871,48759519.0,,,,,53780303.0,
9872,48759537.0,,,,,53780925.0,
9873,48759893.0,,,,,53792298.0,
9874,48760631.0,,,,,53816502.0,
9875,48761146.0,,,,,53859706.0,
9876,48763849.0,,,,,53878373.0,
9877,48766151.0,,,,,53896038.0,
9878,48766604.0,,,,,53909966.0,
9879,48781752.0,,,,,53930476.0,
9880,48785115.0,,,,,53962520.0,
9881,48786808.0,,,,,53971664.0,
9882,48787346.0,,,,,54008553.0,
9883,48787598.0,,,,,54054720.0,
9884,48793761.0,,,,,54059419.0,
9885,48793938.0,,,,,54062823.0,
9886,48797434.0,,,,,54066593.0,
9887,48797916.0,,,,,54068040.0,
9888,48798358.0,,,,,54072751.0,
9889,48801106.0,,,,,54074666.0,
9890,48804782.0,,,,,54076899.0,
9891,48804902.0,,,,,54079214.0,
9892,48806146.0,,,,,54080512.0,
9893,48812626.0,,,,,54081987.0,
9894,48813489.0,,,,,54092210.0,
9895,48813735.0,,,,,54098101.0,
9896,48813834.0,,,,,54099003.0,
9897,48816824.0,,,,,54100209.0,
9898,48817917.0,,,,,54100955.0,
9899,48821501.0,,,,,54101043.0,
9900,48822258.0,,,,,54102036.0,
9901,48823901.0,,,,,54102857.0,
9902,48826986.0,,,,,54103522.0,
9903,48829892.0,,,,,54104320.0,
9904,48838227.0,,,,,54104416.0,
9905,48839453.0,,,,,54106373.0,
9906,48843550.0,,,,,54119069.0,
9907,48851937.0,,,,,54121309.0,
9908,48852285.0,,,,,54122094.0,
9909,48857700.0,,,,,54122219.0,
9910,48860737.0,,,,,54125432.0,
9911,48872847.0,,,,,54134369.0,
