Position	Call_Freq
50155319	0.999
50156873	0.999
50157837	0.999
50160035	0.9940711
50161743	0.999
50163674	0.999
50164140	0.999
50164597	0.999
50164647	0.999
50166009	0.9782609
50167467	0.999
50169212	0.999
50169772	0.9980237
50170630	0.9960474
50171340	0.999
50172940	0.9980237
50174253	0.999
50175535	0.999
50176332	0.999
50178356	0.999
50180477	0.999
50181211	0.999
50181243	0.999
50181272	0.999
50181472	0.9980237
50181785	0.9960474
50181907	0.999
50182056	0.999
50182917	0.999
50183240	0.999
50183382	0.9980237
50183398	0.999
50183572	0.999
50185606	0.999
50185617	0.9920949
50187831	0.999
50188233	0.999
50189220	0.9980237
50189970	0.999
50190010	0.9980237
50192133	0.999
50192878	0.9920949
50193362	0.999
50194785	0.999
50194887	0.999
50194999	0.9980237
50195218	0.999
50195299	0.9980237
50195453	0.999
50195954	0.9920949
50196045	0.999
50197080	0.9960474
50197093	0.999
50198038	0.999
50198726	0.999
50199513	0.999
50200018	0.999
50200782	0.999
50201331	0.9940711
50201346	0.999
50201439	0.999
50201484	0.999
50201747	0.999
50201876	0.999
50202082	0.999
50203490	0.999
50205040	0.999
50207391	0.999
50207815	0.999
50207923	0.999
50208036	0.9980237
50208617	0.999
50209161	0.999
50212508	0.9980237
50212534	0.999
50213253	0.9920949
50213549	0.999
50213722	0.9960474
50213898	0.9980237
50214629	0.9920949
50214940	0.999
50215301	0.999
50215820	0.999
50216286	0.9980237
50217077	0.999
50217426	0.999
50217620	0.999
50220677	0.999
50220907	0.999
50222850	0.999
50224206	0.999
50225206	0.9901186
50225751	0.999
50226813	0.9980237
50227227	0.999
50227811	0.999
50228081	0.999
50228310	0.999
50230076	0.999
50230079	0.999
50230577	0.999
50233857	0.999
50234151	0.999
50235577	0.9980237
50235760	0.9980237
50238545	0.9980237
50239217	0.999
50239755	0.999
50239927	0.999
50240736	0.999
50242459	0.999
50242636	0.999
50243845	0.999
50243966	0.9980237
50245201	0.999
50247607	0.999
50247749	0.999
50248011	0.999
50250524	0.999
50251991	0.999
50253796	0.999
50253954	0.999
50254067	0.999
50254978	0.999
50256912	0.999
50258659	0.999
50259888	0.999
50262133	0.9980237
50262763	0.9980237
50264643	0.999
50268630	0.999
50270916	0.999
50272701	0.999
50272830	0.999
50273531	0.999
50273749	0.9980237
50274179	0.999
50276113	0.999
50278245	0.999
50278297	0.999
50279332	0.9822134
50279844	0.999
50284727	0.999
50285120	0.999
50285836	0.999
50287019	0.9980237
50287736	0.999
50287790	0.9960474
50290047	0.9980237
50291049	0.999
50298945	0.999
50300257	0.999
50301612	0.9980237
50304480	0.999
50304840	0.9901186
50307132	0.999
50308926	0.9980237
50309602	0.999
50310050	0.999
50310095	0.999
50310668	0.9743083
50310709	0.999
50311241	0.9980237
50312292	0.999
50314224	0.999
50314369	0.999
50316768	0.999
50317531	0.999
50317588	0.999
50319191	0.999
50319948	0.999
50320079	0.999
50320568	0.999
50322159	0.999
50323377	0.999
50323879	0.999
50324054	0.999
50326278	0.999
50327094	0.999
50327352	0.9980237
50328917	0.9940711
50331708	0.999
50333822	0.999
50334612	0.999
50337499	0.9901186
50340905	0.999
50341165	0.999
50341371	0.999
50342149	0.999
50342285	0.9980237
50344558	0.9980237
50344893	0.999
50345528	0.999
50347120	0.999
50348417	0.9980237
50348616	0.999
50349852	0.9920949
50351204	0.999
50351868	0.999
50352060	0.9980237
50353872	0.9960474
50354091	0.999
50356237	0.999
50356353	0.999
50357444	0.999
50359566	0.999
50360610	0.9980237
50361995	0.999
50362799	0.9980237
50363560	0.9980237
50363714	0.999
50364559	0.999
50366971	0.9980237
50367013	0.999
50367141	0.999
50367543	0.9980237
50368519	0.999
50368535	0.9960474
50368800	0.999
50369279	0.999
50370126	0.9980237
50370575	0.999
50372508	0.9940711
50373715	0.999
50373941	0.9980237
50375196	0.999
50375481	0.999
50375866	0.999
50376241	0.9980237
50376267	0.9980237
50376925	0.999
50376958	0.999
50379653	0.999
50379732	0.999
50380476	0.9960474
50381707	0.9901186
50382924	0.999
50383427	0.999
50383679	0.9980237
50385531	0.999
50386781	0.999
50389460	0.999
50395283	0.999
50396271	0.9940711
50398001	0.999
50400080	0.999
50400679	0.999
50401355	0.999
50402008	0.9980237
50402165	0.999
50403227	0.999
50404677	0.9960474
50405729	0.999
50405972	0.9980237
50406630	0.9980237
50406892	0.999
50406985	0.999
50407162	0.9980237
50407502	0.9960474
50408377	0.9802371
50408614	0.9980237
50409512	0.999
50410581	0.999
50410771	0.999
50411543	0.999
50413585	0.9802371
50417024	0.999
50417376	0.9960474
50417499	0.9960474
50417723	0.9980237
50418047	0.9703557
50418144	0.999
50419395	0.999
50419574	0.9980237
50419766	0.999
50421009	0.999
50421488	0.999
50422643	0.999
50423835	0.999
50424780	0.999
50426860	0.999
50427740	0.999
50427797	0.9920949
50428277	0.999
50428916	0.999
50429097	0.999
50429392	0.999
50431113	0.999
50431864	0.999
50436490	0.999
50436587	0.999
50437573	0.999
50439351	0.999
50441214	0.999
50442187	0.9960474
50443845	0.9980237
50445082	0.999
50446692	0.9980237
50446949	0.999
50447762	0.999
50447917	0.9980237
50449214	0.999
50450125	0.999
50450445	0.999
50453628	0.999
50454447	0.999
50454653	0.999
50455228	0.9980237
50455925	0.999
50459333	0.999
50459520	0.999
50459530	0.999
50460246	0.999
50461331	0.9960474
50461639	0.999
50463215	0.9841897
50464581	0.999
50464613	0.9980237
50464787	0.999
50465928	0.9881423
50466232	0.999
50467417	0.999
50469544	0.999
50470584	0.999
50473166	0.999
50473244	0.999
50473622	0.999
50474662	0.999
50475732	0.999
50476198	0.999
50477259	0.999
50477307	0.9980237
50477689	0.999
50478442	0.9980237
50479405	0.999
50479584	0.999
50479862	0.999
50479879	0.999
50480790	0.999
50480850	0.999
50482378	0.999
50482470	0.999
50484431	0.999
50486629	0.999
50487412	0.9980237
50488338	0.999
50490413	0.999
50490439	0.999
50490959	0.999
50491203	0.999
50491240	0.999
50493364	0.999
50493401	0.999
50494009	0.9980237
50494953	0.9960474
50495410	0.999
50495457	0.999
50495833	0.9960474
50496977	0.999
50497906	0.999
50499386	0.999
50500420	0.9960474
50502683	0.999
50503425	0.9960474
50504137	0.999
50504947	0.999
50505639	0.999
50505843	0.999
50506749	0.986166
50507677	0.9980237
50509403	0.999
50510649	0.999
50511031	0.9980237
50511273	0.9901186
50512516	0.9920949
50514126	0.999
50514371	0.9980237
50514836	0.9980237
50514966	0.999
50517006	0.9980237
50517512	0.999
50518052	0.999
50518958	0.999
50519327	0.999
50520163	0.999
50521015	0.999
50521290	0.999
50522434	0.999
50522771	0.999
50522834	0.999
50523179	0.9703557
50524649	0.999
50528051	0.9980237
50528429	0.999
50529081	0.999
50529166	0.999
50529435	0.999
50529510	0.9881423
50529975	0.9960474
50531351	0.999
50531520	0.9980237
50532847	0.9980237
50535125	0.999
50535640	0.999
50535972	0.9980237
50536283	0.999
50537429	0.999
50537808	0.999
50538093	0.999
50538971	0.999
50539717	0.9980237
50540099	0.999
50540129	0.999
50545751	0.9980237
50546891	0.9881423
50546982	0.9980237
50548297	0.999
50549619	0.9980237
50550456	0.9822134
50550693	0.999
50551236	0.9980237
50551933	0.9960474
50552665	0.999
50555280	0.999
50555324	0.9980237
50555325	0.999
50556670	0.999
50559652	0.999
50560589	0.9980237
50561271	0.999
50561601	0.9802371
50563263	0.999
50565168	0.9980237
50565568	0.999
50565828	0.999
50566322	0.999
50567660	0.9980237
50569392	0.999
50569428	0.9782609
50571676	0.999
50573234	0.999
50574627	0.999
50575066	0.999
50575751	0.999
50576267	0.999
50577132	0.999
50577953	0.999
50578768	0.999
50579411	0.9980237
50579849	0.999
50579968	0.999
50580870	0.999
50584969	0.9980237
50584983	0.999
50585011	0.999
50585931	0.9980237
50586336	0.9980237
50586377	0.9980237
50586438	0.999
50586616	0.9980237
50586703	0.999
50588335	0.999
50590963	0.999
50591120	0.9901186
50591183	0.999
50593213	0.999
50594338	0.999
50594804	0.9841897
50598186	0.999
50598965	0.999
50600784	0.999
50601439	0.9960474
50605163	0.999
50606329	0.999
50606738	0.9980237
50607274	0.999
50607315	0.9920949
50609683	0.9980237
50612201	0.999
50613572	0.9980237
50615788	0.999
50616713	0.9980237
50617386	0.999
50618566	0.999
50618994	0.9980237
50621455	0.9960474
50622285	0.999
50622647	0.999
50623120	0.9980237
50624038	0.9901186
50625929	0.9881423
50626039	0.999
50627294	0.999
50628123	0.999
50628551	0.9980237
50628604	0.999
50628833	0.999
50629454	0.999
50631235	0.9980237
50631296	0.999
50631622	0.999
50631802	0.999
50632282	0.999
50633472	0.999
50635427	0.999
50636066	0.999
50637041	0.999
50637660	0.999
50639231	0.999
50640798	0.999
50641973	0.999
50642514	0.999
50644475	0.9980237
50644512	0.999
50646520	0.999
50647891	0.999
50648464	0.999
50651404	0.999
50652937	0.9980237
50654400	0.999
50654805	0.9940711
50656438	0.999
50656918	0.999
50656990	0.999
50657049	0.9881423
50659153	0.999
50659388	0.999
50660898	0.999
50663124	0.999
50663255	0.999
50663371	0.999
50665214	0.999
50666093	0.9980237
50667843	0.9980237
50674526	0.999
50674978	0.999
50675286	0.9980237
50676147	0.999
50677377	0.999
50677484	0.999
50677913	0.999
50678045	0.999
50678897	0.9960474
50680064	0.9980237
50680659	0.999
50681603	0.999
50682257	0.999
50684022	0.999
50684162	0.999
50684594	0.9980237
50684653	0.999
50684980	0.999
50685437	0.999
50685934	0.999
50686034	0.999
50686556	0.9822134
50686797	0.999
50688014	0.999
50688033	0.999
50689164	0.999
50690446	0.999
50692210	0.999
50692941	0.9980237
50692997	0.999
50694287	0.9940711
50695849	0.999
50696040	0.999
50696369	0.999
50697019	0.9901186
50698268	0.9960474
50698491	0.999
50699305	0.999
50700349	0.9980237
50700786	0.9980237
50700838	0.999
50700952	0.999
50701061	0.9743083
50701370	0.9940711
50702633	0.9901186
50702959	0.999
50703313	0.999
50705211	0.9980237
50706403	0.999
50706993	0.9960474
50708143	0.9980237
50708737	0.999
50709076	0.999
50709453	0.999
50710691	0.999
50711018	0.999
50711317	0.9980237
50711402	0.999
50711902	0.999
50711955	0.9980237
50712059	0.999
50712346	0.999
50712362	0.9980237
50712597	0.999
50714876	0.999
50714949	0.999
50715685	0.9980237
50716159	0.999
50717288	0.999
50719495	0.999
50722490	0.999
50722591	0.9980237
50722848	0.999
50723238	0.9980237
50724316	0.999
50725665	0.999
50726895	0.999
50728075	0.9980237
50728920	0.9980237
50730313	0.9980237
50735129	0.999
50735181	0.9980237
50735549	0.9920949
50736555	0.999
50740289	0.999
50741731	0.999
50741990	0.999
50743058	0.999
50744999	0.999
50745440	0.999
50746103	0.9980237
50746407	0.9980237
50746651	0.9980237
50752757	0.999
50754098	0.999
50754259	0.999
50755700	0.999
50756374	0.999
50767707	0.999
50768181	0.999
50769183	0.999
50769225	0.999
50769379	0.999
50770782	0.999
50771078	0.999
50771909	0.999
50771931	0.9980237
50772228	0.999
50772514	0.999
50776633	0.999
50777026	0.999
50777333	0.999
50777392	0.9920949
50777453	0.999
50777635	0.999
50778092	0.999
50781709	0.999
50782102	0.9960474
50782294	0.999
50782303	0.9980237
50784266	0.9980237
50785396	0.999
50785743	0.999
50787592	0.9960474
50787724	0.999
50788017	0.9960474
50788577	0.9920949
50789218	0.999
50789748	0.999
50791241	0.9980237
50792476	0.999
50793425	0.999
50793942	0.999
50793953	0.9980237
50794079	0.999
50795019	0.999
50796522	0.9980237
50797860	0.9980237
50798178	0.999
50800275	0.9980237
50800289	0.999
50801093	0.999
50803028	0.999
50803444	0.999
50803459	0.999
50803573	0.9940711
50804745	0.999
50807066	0.9980237
50807399	0.999
50809164	0.999
50812718	0.999
50817740	0.999
50817761	0.9960474
50819463	0.9980237
50823305	0.999
50823651	0.999
50826346	0.9980237
50826589	0.999
50826600	0.999
50830587	0.999
50830614	0.999
50830662	0.999
50832018	0.999
50833649	0.999
50839196	0.999
50841329	0.9743083
50841962	0.999
50847473	0.999
50848737	0.999
50849506	0.9980237
50849557	0.999
50851488	0.9980237
50851923	0.999
50852253	0.9980237
50853887	0.999
50855023	0.9980237
50855171	0.999
50855552	0.9980237
50856424	0.999
50858043	0.999
50859561	0.999
50860311	0.9960474
50864670	0.999
50868674	0.999
50871810	0.999
50873197	0.999
50873284	0.9980237
50874520	0.999
50878672	0.9980237
50881603	0.999
50882351	0.9980237
50883687	0.999
50885412	0.9940711
50889988	0.999
50893608	0.999
50895335	0.999
50897803	0.999
50899252	0.999
50902053	0.999
50903715	0.999
50904307	0.9980237
50906098	0.999
50908062	0.999
50911512	0.999
50912434	0.999
50917948	0.999
50920041	0.999
50921264	0.9980237
50926447	0.999
50927191	0.9901186
50930819	0.999
50934941	0.999
50937458	0.999
50947153	0.999
50947661	0.999
50950104	0.999
50951342	0.999
50951680	0.999
50954159	0.9960474
50954442	0.999
50957837	0.999
50958851	0.999
50961667	0.999
50963243	0.9960474
50963967	0.999
50966307	0.999
50967537	0.999
50975497	0.999
50975918	0.999
50979238	0.999
50979739	0.999
50981237	0.999
50981999	0.999
50986536	0.999
50988568	0.9980237
50989941	0.999
50991107	0.999
50992243	0.999
50992430	0.999
50997204	0.9980237
50998535	0.9920949
50999151	0.9940711
51000685	0.9841897
51002433	0.9960474
51005684	0.999
51006361	0.999
51009732	0.9980237
51009796	0.999
51011693	0.999
51012164	0.999
51012964	0.9960474
51013319	0.9980237
51016340	0.999
51016946	0.9940711
51019763	0.999
51024233	0.999
51025381	0.999
51027480	0.999
51032263	0.999
51032396	0.999
51032783	0.999
51035124	0.999
51037218	0.999
51037837	0.999
51037972	0.999
51043066	0.9940711
51051280	0.999
51052902	0.999
51053275	0.9980237
51053710	0.999
51056675	0.999
51061636	0.999
51062808	0.999
51063577	0.999
51065677	0.999
51067862	0.9980237
51068840	0.999
51075650	0.999
51083441	0.999
51086643	0.999
51087862	0.999
51088245	0.999
51089758	0.9980237
51091385	0.9980237
51092652	0.9980237
51094913	0.999
51096881	0.9980237
51099960	0.999
51104619	0.999
51109479	0.999
51110050	0.999
51112562	0.986166
51117877	0.999
51118292	0.999
51121573	0.999
51129093	0.999
51130312	0.9980237
51133920	0.9980237
51136424	0.999
51143814	0.999
51151444	0.999
51152563	0.999
51153469	0.9980237
51153941	0.999
51155846	0.999
51156147	0.999
51156432	0.999
51157242	0.999
51157308	0.999
51158341	0.9980237
51159270	0.999
51166112	0.9960474
51167169	0.999
51167318	0.999
51168272	0.9980237
51168994	0.999
51170040	0.9841897
51182264	0.9980237
51183126	0.999
51184004	0.999
51188059	0.999
51195404	0.999
51197000	0.999
51199343	0.999
51203276	0.999
51203666	0.9980237
51204876	0.9901186
51205444	0.999
51208949	0.9901186
51210063	0.999
51210945	0.999
51215397	0.999
51216970	0.9940711
51218236	0.9940711
51218359	0.9980237
51218692	0.999
51219122	0.999
51219710	0.999
51219987	0.999
51220077	0.999
51220672	0.999
51221332	0.9960474
51222246	0.999
51222704	0.999
51223000	0.9940711
51225645	0.9980237
51228187	0.9980237
51230317	0.999
51231722	0.9980237
51233412	0.999
51234923	0.999
51235498	0.999
51236251	0.9980237
51236892	0.999
51236973	0.999
51237024	0.999
51237876	0.999
51237905	0.999
51239329	0.9960474
51239416	0.999
51240383	0.999
51240495	0.9980237
51242555	0.999
51243432	0.999
51245350	0.999
51245688	0.999
51245817	0.999
51247328	0.999
51247928	0.999
51248545	0.999
51248639	0.999
51249816	0.9980237
51251485	0.999
51252033	0.999
51252989	0.9960474
51254546	0.9980237
51255111	0.9980237
51255210	0.999
51259873	0.999
51260053	0.999
51261895	0.9980237
51262027	0.999
51262076	0.9960474
51263242	0.999
51263343	0.9940711
51263369	0.999
51263376	0.999
51263786	0.999
51264757	0.9980237
51265013	0.999
51268939	0.9980237
51269479	0.999
51269797	0.999
51269868	0.999
51270105	0.999
51270980	0.999
51271971	0.9960474
51273186	0.999
51273492	0.999
51275244	0.999
51275465	0.999
51277244	0.9980237
51278134	0.999
51278204	0.9960474
51278831	0.999
51279205	0.999
51279531	0.999
51282927	0.9920949
51283095	0.999
51285209	0.9920949
51285548	0.999
51290102	0.999
51291997	0.999
51292189	0.9940711
51292924	0.9980237
51293357	0.999
51293993	0.999
51294617	0.999
51294846	0.9960474
51295454	0.999
51296499	0.9980237
51297274	0.9960474
51298316	0.999
51299187	0.999
51299884	0.999
51299960	0.999
51300975	0.999
51301146	0.999
51301200	0.999
51301436	0.999
51303026	0.999
51303528	0.999
51303641	0.9960474
51305675	0.999
51305838	0.999
51306262	0.999
51306422	0.999
51307362	0.9841897
51307782	0.999
51308207	0.999
51308309	0.999
51308350	0.9960474
51309154	0.999
51309194	0.999
51309303	0.999
51309344	0.999
51312155	0.999
51312412	0.999
51312420	0.999
51313308	0.9940711
51315195	0.999
51315985	0.9980237
51316050	0.999
51316741	0.999
51316850	0.999
51317836	0.999
51318101	0.999
51318351	0.999
51318421	0.999
51319121	0.999
51320768	0.9980237
51321767	0.9980237
51322857	0.999
51323364	0.9980237
51325717	0.999
51325835	0.999
51327716	0.999
51328022	0.999
51328785	0.9802371
51330475	0.999
51330487	0.999
51330706	0.999
51331240	0.999
51333439	0.9980237
51337996	0.9980237
51339051	0.9881423
51339255	0.999
51339985	0.999
51341639	0.999
51342719	0.999
51342810	0.999
51343209	0.999
51345501	0.999
51347779	0.999
51348860	0.999
51348996	0.999
51349871	0.999
51352542	0.999
51352582	0.9960474
51353834	0.999
51355272	0.999
51355800	0.999
51357027	0.9960474
51357796	0.999
51358313	0.9980237
51358730	0.999
51361284	0.999
51362818	0.999
51364353	0.999
51364690	0.999
51365506	0.999
51365782	0.999
51366195	0.999
51367978	0.999
51369469	0.999
51370683	0.9980237
51373489	0.9841897
51375275	0.999
51375289	0.986166
51376200	0.999
51376526	0.999
51379431	0.9980237
51383704	0.999
51386116	0.9980237
51386478	0.9960474
51387250	0.9980237
51389135	0.9960474
51392469	0.999
51392774	0.999
51394015	0.9960474
51396221	0.999
51397290	0.999
51399334	0.9960474
51401425	0.999
51402432	0.999
51402467	0.999
51402642	0.999
51404628	0.999
51407111	0.999
51407174	0.999
51408034	0.999
51409794	0.999
51412681	0.9980237
51413086	0.999
51414333	0.999
51414673	0.999
51414929	0.999
51415324	0.999
51416265	0.999
51419023	0.999
51420085	0.999
51423560	0.999
51423567	0.999
51425634	0.999
51429421	0.999
51430986	0.999
51431361	0.999
51432152	0.999
51433681	0.999
51433846	0.999
51435615	0.999
51436337	0.999
51437067	0.999
51438616	0.999
51438649	0.999
51438785	0.999
51439676	0.999
51440002	0.9980237
51441905	0.999
51445407	0.999
51448573	0.9960474
51454391	0.9980237
51454688	0.999
51456673	0.999
51457679	0.999
51458160	0.999
51458713	0.9960474
51460965	0.999
51462035	0.9980237
51462065	0.999
51462087	0.999
51462357	0.9980237
51463827	0.999
51463897	0.9980237
51464907	0.9980237
51466327	0.9980237
51467243	0.999
51467427	0.999
51467727	0.999
51469258	0.9980237
51469710	0.999
51470027	0.999
51470155	0.9980237
51470567	0.999
51471664	0.999
51474264	0.999
51474404	0.9960474
51474899	0.9980237
51475632	0.999
51476603	0.999
51482137	0.999
51484003	0.999
51484159	0.999
51485589	0.9980237
51486221	0.9980237
51487451	0.999
51488467	0.9980237
51488814	0.999
51489865	0.999
51490787	0.999
51493991	0.999
51494193	0.999
51494476	0.9980237
51496146	0.9980237
51496157	0.999
51497235	0.999
51498625	0.999
51502693	0.999
51503104	0.999
51506408	0.999
51508753	0.999
51509094	0.999
51509864	0.999
51510926	0.999
51511043	0.999
51514621	0.999
51516081	0.999
51516460	0.9980237
51518485	0.999
51522918	0.999
51523115	0.999
51525028	0.999
51526774	0.999
51527356	0.999
51528880	0.999
51530316	0.999
51532070	0.999
51533441	0.999
51534213	0.999
51535828	0.999
51535897	0.999
51536364	0.999
51537290	0.999
51540223	0.999
51543080	0.999
51543128	0.999
51545611	0.999
51548134	0.999
51548734	0.999
51549716	0.9980237
51550218	0.9960474
51551395	0.999
51551961	0.999
51552422	0.999
51554311	0.999
51554841	0.9980237
51555262	0.999
51558452	0.999
51558691	0.999
51560399	0.9940711
51561011	0.999
51568950	0.9940711
51570005	0.9920949
51570693	0.999
51574683	0.999
51574913	0.999
51575910	0.999
51576180	0.9980237
51576258	0.999
51577016	0.999
51578149	0.999
51578611	0.999
51578760	0.9980237
51581247	0.999
51584562	0.999
51585266	0.9980237
51587668	0.999
51588136	0.999
51590534	0.999
51591938	0.999
51594916	0.999
51596395	0.999
51598314	0.999
51598824	0.999
51600257	0.999
51601772	0.999
51603631	0.999
51608348	0.9881423
51609674	0.999
51610378	0.999
51610419	0.999
51611549	0.999
51612727	0.9980237
51613788	0.999
51615628	0.999
51616889	0.999
51617292	0.999
51617949	0.9960474
51618168	0.9920949
51618406	0.999
51618635	0.999
51619338	0.999
51619535	0.999
51620857	0.999
51622378	0.999
51624551	0.999
51625021	0.999
51626534	0.999
51627634	0.9980237
51628864	0.999
51629023	0.999
51629366	0.999
51630425	0.999
51631048	0.9980237
51631183	0.999
51631904	0.999
51632563	0.999
51633076	0.999
51633345	0.999
51633501	0.999
51633650	0.999
51633964	0.999
51636986	0.999
51637059	0.999
51637464	0.9980237
51638043	0.999
51639389	0.999
51639510	0.999
51640586	0.9782609
51643129	0.972332
51643760	0.999
51645136	0.999
51646298	0.9980237
51646799	0.999
51648786	0.999
51649024	0.999
51649730	0.999
51649948	0.999
51651027	0.999
51651122	0.999
51652167	0.999
51652694	0.999
51655327	0.999
51655914	0.999
51655915	0.999
51657291	0.999
51658280	0.9980237
51658684	0.999
51659593	0.9980237
51660582	0.9980237
51661238	0.999
51661256	0.999
51661874	0.999
51663476	0.999
51663488	0.9940711
51663564	0.9960474
51663714	0.999
51664997	0.9980237
51665309	0.9980237
51666839	0.999
51667070	0.999
51667548	0.999
51668058	0.999
51668141	0.9980237
51668359	0.999
51669609	0.999
51670372	0.999
51671816	0.999
51672531	0.9960474
51672983	0.999
51675407	0.999
51675784	0.999
51677416	0.999
51677970	0.999
51678011	0.9980237
51680456	0.999
51682625	0.999
51684692	0.999
51686119	0.999
51688008	0.999
51688055	0.999
51690633	0.999
51691779	0.999
51691885	0.9960474
51691989	0.9980237
51692248	0.999
51694660	0.999
51695029	0.999
51696218	0.999
51696373	0.999
51697033	0.999
51697482	0.9841897
51699189	0.999
51699756	0.999
51699817	0.999
51701621	0.9980237
51701718	0.999
51703257	0.9980237
51703463	0.999
51704706	0.999
51705104	0.999
51707604	0.999
51712037	0.999
51713545	0.999
51714640	0.999
51715575	0.999
51716003	0.999
51716438	0.9980237
51719601	0.999
51720422	0.999
51720792	0.999
51721225	0.999
51721546	0.999
51721612	0.999
51723979	0.999
51724209	0.999
51724313	0.999
51725941	0.999
51726357	0.9960474
51726526	0.999
51726623	0.999
51727958	0.9980237
51728600	0.999
51730496	0.999
51730794	0.999
51731191	0.999
51731539	0.999
51732848	0.9980237
51732986	0.9980237
51734325	0.999
51734779	0.999
51735241	0.999
51737601	0.999
51737800	0.999
51739073	0.999
51739547	0.999
51740178	0.999
51741616	0.999
51742661	0.999
51744157	0.999
51744435	0.999
51744997	0.9960474
51746429	0.999
51747268	0.9980237
51749240	0.9980237
51750246	0.9920949
51751206	0.999
51751300	0.999
51751422	0.999
51753980	0.999
51754137	0.9980237
51755265	0.999
51756514	0.999
51758074	0.9980237
51758398	0.999
51758921	0.999
51761284	0.9980237
51762905	0.999
51763379	0.9980237
51765673	0.999
51766268	0.999
51766389	0.999
51768616	0.999
51769142	0.999
51769227	0.9960474
51769604	0.999
51770046	0.999
51770668	0.999
51770691	0.999
51771277	0.999
51772919	0.999
51774434	0.999
51775400	0.999
51775558	0.999
51775840	0.9980237
51776908	0.999
51778970	0.999
51779225	0.999
51781082	0.999
51781127	0.999
51781329	0.9980237
51782551	0.9980237
51782686	0.999
51784702	0.999
51786526	0.9980237
51786839	0.999
51786947	0.999
51788528	0.9920949
51788566	0.999
51788718	0.999
51789577	0.999
51791271	0.999
51793036	0.999
51793037	0.999
51793845	0.999
51794723	0.999
51794789	0.999
51794856	0.999
51794884	0.999
51796682	0.999
51796770	0.999
51797353	0.999
51797876	0.999
51798001	0.999
51799439	0.999
51800260	0.999
51800587	0.999
51801046	0.9920949
51801621	0.999
51801656	0.999
51802678	0.999
51802704	0.999
51804120	0.999
51804134	0.9980237
51804954	0.999
51804970	0.999
51808899	0.999
51809013	0.9940711
51809350	0.999
51810111	0.999
51811386	0.999
51811748	0.999
51811902	0.999
51812178	0.9980237
51812454	0.9960474
51812771	0.999
51813790	0.999
51813797	0.999
51816885	0.999
51816898	0.999
51817716	0.9980237
51818589	0.999
51820027	0.999
51822114	0.999
51822328	0.999
51823268	0.999
51825059	0.999
51825512	0.999
51829213	0.999
51829235	0.9980237
51829531	0.999
51830035	0.999
51830360	0.999
51834291	0.9980237
51835365	0.999
51836793	0.999
51837065	0.9980237
51838825	0.9960474
51839065	0.999
51840317	0.999
51840634	0.999
51843397	0.999
51843734	0.999
51844601	0.999
51845537	0.999
51846927	0.999
51848072	0.999
51848774	0.999
51848850	0.999
51849702	0.9980237
51850594	0.999
51851473	0.999
51852988	0.999
51853915	0.999
51856542	0.999
51858193	0.999
51860491	0.9980237
51861958	0.999
51863456	0.999
51863489	0.999
51865183	0.999
51867727	0.999
51867847	0.999
51867856	0.999
51869126	0.9980237
51869389	0.9940711
51870042	0.999
51870376	0.9980237
51870849	0.999
51870954	0.9980237
51872038	0.999
51873021	0.999
51873712	0.9980237
51874769	0.999
51876653	0.9980237
51877959	0.9980237
51878763	0.999
51879861	0.999
51880091	0.999
51880648	0.999
51881039	0.999
51882504	0.999
51883084	0.999
51884213	0.999
51884576	0.9980237
51884594	0.9960474
51885269	0.9960474
51886679	0.9960474
51887657	0.9822134
51887837	0.9960474
51888122	0.999
51889190	0.999
51891251	0.999
51891390	0.9980237
51891748	0.999
51891995	0.999
51894671	0.999
51895040	0.999
51895285	0.9980237
51895593	0.9960474
51896214	0.999
51897037	0.999
51897115	0.999
51897758	0.999
51897933	0.9940711
51898369	0.999
51899364	0.999
51899929	0.9960474
51900116	0.999
51900414	0.999
51900566	0.999
51900731	0.999
51900745	0.999
51901689	0.9960474
51902758	0.999
51902783	0.9960474
51903155	0.9960474
51903306	0.999
51903465	0.999
51904242	0.999
51905245	0.999
51906252	0.9980237
51906277	0.999
51908566	0.999
51908794	0.999
51908858	0.999
51909434	0.9940711
51909466	0.9980237
51909584	0.999
51909627	0.999
51909681	0.999
51911199	0.9980237
51911487	0.9980237
51911782	0.999
51912501	0.999
51912996	0.999
51913408	0.999
51915079	0.999
51916329	0.9901186
51917248	0.999
51917789	0.999
51918171	0.999
51919570	0.999
51919921	0.9980237
51920138	0.999
51921776	0.999
51922071	0.999
51922638	0.999
51923307	0.999
51923491	0.999
51923904	0.999
51923927	0.999
51924075	0.9940711
51924433	0.999
51924497	0.999
51924676	0.999
51924992	0.999
51925509	0.999
51925835	0.999
51927524	0.999
51927911	0.9980237
51928187	0.999
51929900	0.999
51930954	0.999
51932381	0.999
51932713	0.999
51933002	0.999
51933672	0.999
51936279	0.999
51938506	0.999
51939276	0.9960474
51939840	0.999
51943015	0.9980237
51943826	0.999
51944661	0.9980237
51944867	0.999
51945017	0.9980237
51945512	0.999
51945855	0.999
51945883	0.999
51947218	0.999
51947646	0.999
51947679	0.999
51947837	0.999
51948169	0.999
51948402	0.999
51949510	0.9960474
51950338	0.999
51952501	0.9980237
51952522	0.999
51953081	0.999
51954281	0.9980237
51954547	0.999
51956250	0.999
51958018	0.999
51958652	0.9960474
51958732	0.999
51958988	0.999
51959125	0.999
51959331	0.999
51959965	0.999
51961560	0.9980237
51962903	0.9980237
51963248	0.999
51966391	0.999
51966854	0.999
51967829	0.999
51969047	0.9960474
